Title,url,Question,Answer,Correct Answer
Trắc nghiệm Tin học 10 kết nối tri thức bài Kiếm thử và gỡ lỗi chương trình,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-kiem-thu-va-go-loi-chuong-trinh.html,"Câu 16: Chương trình chạy phát sinh lỗi ngoại lệ TypeError, nên xử lí như thế nào? ","['A. x = 0.', 'B. x = 1000000.', 'C. x ở gần 0.', 'D. x ở gần 0 hoặc x rất lớn.']",['D. x ở gần 0 hoặc x rất lớn.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Kiếm thử và gỡ lỗi chương trình,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-kiem-thu-va-go-loi-chuong-trinh.html,Câu 17: Nếu chương trình chạy bị lỗi với thông báo lỗi ZeroDivisionError thì đó là lỗi gì? ,"['A. x = 0.', 'B. x = 1000000.', 'C. x ở gần 0.', 'D. x ở gần 0 hoặc x rất lớn.']",['D. x ở gần 0 hoặc x rất lớn.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Kiếm thử và gỡ lỗi chương trình,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-kiem-thu-va-go-loi-chuong-trinh.html,Câu 18: Số phát biểu đúng trong các phát biểu sau: 1) Cần chú ý nên có nhiều bộ test khi test các bộ dữ liệu. 2) Việc sinh ngẫu nhiên dữ liệu đầu vào trong miền xác định của chương trình làm tăng khả năng tìm lỗi. 3) Thực tế cho thấy ít khi phát sinh lỗi tại các vùng biên hoặc lân cận biên. 4) Không thể sử dụng các lệnh print() để in ra các biến trung gian. ,"['A. x = 0.', 'B. x = 1000000.', 'C. x ở gần 0.', 'D. x ở gần 0 hoặc x rất lớn.']",['D. x ở gần 0 hoặc x rất lớn.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Kiếm thử và gỡ lỗi chương trình,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-kiem-thu-va-go-loi-chuong-trinh.html,"Câu 19: Chương trình chạy phát sinh lỗi ngoại lệ IndexError, nên xử lí như thế nào? ","['A. x = 0.', 'B. x = 1000000.', 'C. x ở gần 0.', 'D. x ở gần 0 hoặc x rất lớn.']",['D. x ở gần 0 hoặc x rất lớn.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Kiếm thử và gỡ lỗi chương trình,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-kiem-thu-va-go-loi-chuong-trinh.html,Câu 20: Bộ dữ liệu kiểm thử (test) có những tính chất gì? ,"['A. x = 0.', 'B. x = 1000000.', 'C. x ở gần 0.', 'D. x ở gần 0 hoặc x rất lớn.']",['D. x ở gần 0 hoặc x rất lớn.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Kiếm thử và gỡ lỗi chương trình,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-kiem-thu-va-go-loi-chuong-trinh.html,Câu 21: Mục đích của kiểm thử chương trình là gì? ,"['A. x = 0.', 'B. x = 1000000.', 'C. x ở gần 0.', 'D. x ở gần 0 hoặc x rất lớn.']",['D. x ở gần 0 hoặc x rất lớn.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Kiếm thử và gỡ lỗi chương trình,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-kiem-thu-va-go-loi-chuong-trinh.html,"Câu 22: Chương trình sau có lỗi ở dòng lệnh nào? n = int(input(""Nhập số tự nhiên n: "")) s = """" for i in range(10): s = s + i ","['A. x = 0.', 'B. x = 1000000.', 'C. x ở gần 0.', 'D. x ở gần 0 hoặc x rất lớn.']",['D. x ở gần 0 hoặc x rất lớn.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Kiếm thử và gỡ lỗi chương trình,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-kiem-thu-va-go-loi-chuong-trinh.html,Câu 23: Phần mềm soạn thảo lập trình có thể tạo bao nhiêu điểm dừng? ,"['A. x = 0.', 'B. x = 1000000.', 'C. x ở gần 0.', 'D. x ở gần 0 hoặc x rất lớn.']",['D. x ở gần 0 hoặc x rất lớn.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Kiếm thử và gỡ lỗi chương trình,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-kiem-thu-va-go-loi-chuong-trinh.html,"Câu 24: Chương trình sau mắc lỗi gì? def func(n) a, b = 0, 1 while a < n: print(a, end=' ') a, b = b, a+b print() print(func(1000)) ","['A. x = 0.', 'B. x = 1000000.', 'C. x ở gần 0.', 'D. x ở gần 0 hoặc x rất lớn.']",['D. x ở gần 0 hoặc x rất lớn.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Kiếm thử và gỡ lỗi chương trình,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-kiem-thu-va-go-loi-chuong-trinh.html,Câu 25: Giả sử đầu vào của dữ liệu bài toán là vùng {x ≥ 0]. Khi đó dữ liệu ở vùng biên là những dữ liệu nào? ,"['A. x = 0.', 'B. x = 1000000.', 'C. x ở gần 0.', 'D. x ở gần 0 hoặc x rất lớn.']",['D. x ở gần 0 hoặc x rất lớn.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 1: Các bước cần phải có khi giải toán trên máy tính là ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 2: Giải bài toán trên máy tính được tiến hành qua mấy bước? ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 3: Hàm nào dưới đây được dùng để tạo xâu in hoa từ toàn bộ xâu hiện tại? ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 4: Thuật toán tối ưu là ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 5: Dùng lệnh nào sau đây để có thể duyệt lần lượt các phần tử của danh sách? ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 6: Đoạn lệnh nào sau đây dùng để viết hàm nhập số nguyên n từ bàn phím. Hàm sẽ trả lại số đã nhập ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,"Câu 7: Chương trình sau sẽ in ra số nào? >>> def f(x,y): z = x + y return x*y*z >>> f(1,4) ","['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 8: Điền vào chỗ trống cho thích hợp Thuật toán để giải một bài toán là dãy hữu hạn các thao tác được sắp xếp theo một trình tự xác định sao cho sau khi thực hiện dãy thao tác ấy từ .......... của bài toán ta nhận được .......... cần tìm ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 9: Mỗi bài toán được đặc tả bởi mấy thành phần? ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 10: Muốn thay thế kí tự ‘a’ trong xâu s bằng một xâu mới rỗng ta dùng lệnh nào? ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 11: Các tính chất của thuật toán là ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,"Câu 12: Giả sử chương trình có lệnh nhập dữ liệu sau: n = int(input(""Nhập số nguyên n: "")) Khi nhập 1.5 thì chương trình có lỗi ngoại lệ nào? ","['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,"Câu 13: Với N=102, M=78 hãy dựa vào thuật toán sau để tìm kết quả đúng: B1: Nhập M, N B2: Nếu M = N thì lấy giá trị chung rồi chuyển sang B5. B3: Nếu M > N thì M = M - N rồi quay lại B2. B4: N = N - M rồi quay lại B2. B5: Đưa ra kết quả rồi kết thúc. ","['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 14: Biểu diễn số 340 từ hệ thập phân sang hệ hecxa ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 15: Các khối lệnh trong cấu trúc tuần tự sẽ được thực hiện ra sao? ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 16: Cho 4 số nguyên. Cần tối thiểu bao nhiêu phép so sánh để luôn có thể sắp xếp 4 số này theo thứ tự tăng dần? ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 17: Thiết bị nào sau đây dùng để chứa dữ liệu lâu dài? ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 18: Muốn xóa 2 phần tử ở vị trí 1 và 2 trong danh sách a hiện tại ta dùng lệnh gì? ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 19: Output là gì? ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Thực hành viết chương trình đơn giản,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-thuc-hanh-viet-chuong-trinh-don-gian.html,Câu 20: Cho đoạn lệnh sau: for i in range(5): print(i) Trên màn hình i có các giá trị là ,"['A. 0 1 2 3 4 5.', 'B. 1 2 3 4 5.', 'C. 0 1 2 3 4.', 'D. 1 2 3 4.']",['C. 0 1 2 3 4.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 1: Cho đoạn chương trình sau: a=10 print(a) Biến a thuộc dữ liệu kiểu ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 2: Cấu trúc rẽ nhánh có các khối lệnh thực hiện lệnh như thế nào? ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 3: Đâu là quy tắc đúng khi đặt tên cho biến trong Python? ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,"Câu 4: Biến k thuộc số kiểu thực, cách khai báo nào làsai? ","['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 5: Outpit của mệnh lệnh: print(3>=3) ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 6: Phát biểu nào sử dụng câu lệnh rẽ nhánh dạng thiếu? ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 7: Khối các câu lệnh được thực hiện lặp đi lặp lại tuỳ theo điều kiện nào đó vẫn còn đúng hay sai thuộc dạng cấu trúc nào sau đây? ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 8: Khẳng định nào sau đây về Python là đúng? ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 9: Kiểu dữ liệu danh sách có tên là gì? ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,"Câu 10: Muốn đưa ra màn hình số 3,4 mỗi số trên 1 dòng ta dùng lệnh gì? ","['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,"Câu 11: Lệnh range (3,10) trả lại vùng có giá trị gồm các số nào dưới đây? ","['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 12: Hàm nào sau đây là hàm tích hợp sẵn trong Python ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 13: Tên nào trong ngôn ngữ Python là đặtsaitheo quy cách? ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 14: Lệnh nào dùng để lấy dữ liệu đầu vào từ người dùng? ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 15: Đâukhôngphải là kiểu dữ liệu tiêu chuẩn trong Python? ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,"Câu 16: Kí hiệu nào dùng để xác định các khối lệnh (khối lệnh của hàm, vòng lặp,...) trong Python? ","['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 17: Câu lệnh sử dụng toán tử and trả về kết quả TRUE khi nào? ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 18: Cho đoạn chương trình sau: s=0 for i in range(6): s=s+i Sau khi thực hiện đoạn chương trình trên giá trị của s là ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
Trắc nghiệm Tin học 10 kết nối tri thức bài Ôn tập lập trình Python,https://tech12h.com/bai-hoc/trac-nghiem-tin-hoc-10-ket-noi-tri-thuc-bai-tap-lap-trinh-python.html,Câu 19: Ý nghĩa của hàm __init__() trong Python là gì? ,"['A. Chú thích giúp cho các lập trình viên hiểu rõ hơn về chương trình.', 'B. Trình thông dịch Python sẽ bỏ qua những chú thích.', 'C. Có thể viết chú thích trên cùng một dòng với lệnh/biểu thức hoặc viết trên nhiều dòng mà không vấn đề gì cả.', 'D. Tất cả các đáp án trên.']",['D. Tất cả các đáp án trên.']
